,mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
3724,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",1,,,,,,,,neutral
3725,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",2,,,,,,,,neutral
3726,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",3,,,,,,,,neutral
3727,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",4,,,,,,,,neutral
3728,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",5,,,,,,,,neutral
3729,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",6,,,,,,,,neutral
3730,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",7,,,,,,,,neutral
3731,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",8,,,,,,,,neutral
3732,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,7,client,00:00:57,"Uh, nope. It feels okay.",9,,,,,,,,neutral
3733,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",0,True,information,False,,True,closed,therapist_input,
3734,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",1,True,information,False,,True,closed,therapist_input,
3735,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",2,True,information,False,,True,open,therapist_input,
3736,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",3,False,,False,,True,open,question,
3737,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",4,True,information,False,,True,closed,therapist_input,
3738,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",5,True,information,False,,True,closed,therapist_input,
3739,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",6,True,information,False,,True,closed,therapist_input,
3740,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",7,True,information,False,,True,closed,question,
3741,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",8,True,information,False,,True,closed,therapist_input,
3742,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,8,therapist,00:00:59,"Thanks. Just so you know, when I talk to patients about drug use, my job is to be helpful. I'm not going to tell you what to do or what you should do. What I can do is share some information and be a resource. Does that make sense?",9,True,negotiation,False,,True,closed,therapist_input,
3743,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",0,,,,,,,,neutral
3744,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",1,,,,,,,,neutral
3745,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",2,,,,,,,,neutral
3746,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",3,,,,,,,,neutral
3747,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",4,,,,,,,,neutral
3748,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",5,,,,,,,,neutral
3749,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",6,,,,,,,,neutral
3750,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",7,,,,,,,,neutral
3751,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",8,,,,,,,,neutral
3752,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,9,client,00:01:14,"Uh, yeah, that's fine.",9,,,,,,,,neutral
3753,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,0,False,,False,,True,open,question,
3754,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,1,False,,False,,True,open,question,
3755,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,2,False,,False,,True,closed,question,
3756,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,3,False,,False,,True,open,question,
3757,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,4,False,,False,,True,open,question,
3758,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,5,False,,False,,True,open,question,
3759,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,6,False,,False,,True,open,question,
3760,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,7,False,,False,,True,open,question,
3761,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,8,False,,False,,True,open,question,
3762,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,10,therapist,00:01:16,Right. What else can you tell me about your heroin use?,9,False,,False,,True,open,question,
3763,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",0,,,,,,,,neutral
3764,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",1,,,,,,,,neutral
3765,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",2,,,,,,,,neutral
3766,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",3,,,,,,,,neutral
3767,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",4,,,,,,,,neutral
3768,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",5,,,,,,,,neutral
3769,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",6,,,,,,,,neutral
3770,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",7,,,,,,,,neutral
3771,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",8,,,,,,,,neutral
3772,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,11,client,00:01:20,"Uh, I don't know. Um, I use maybe a few times a week.",9,,,,,,,,neutral
3773,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,0,False,,True,simple,True,open,question,
3774,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,1,False,,True,simple,True,closed,question,
3775,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,2,False,,True,simple,True,open,question,
3776,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,3,False,,True,simple,True,open,question,
3777,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,4,False,,True,simple,True,open,question,
3778,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,5,False,,True,simple,True,closed,question,
3779,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,6,False,,False,,True,open,question,
3780,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,7,False,,True,simple,True,closed,question,
3781,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,8,False,,False,,True,closed,question,
3782,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,12,therapist,00:01:28,A couple of times a week. And where do you get your syringes?,9,False,,True,simple,True,closed,question,
3783,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",0,,,,,,,,neutral
3784,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",1,,,,,,,,neutral
3785,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",2,,,,,,,,neutral
3786,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",3,,,,,,,,neutral
3787,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",4,,,,,,,,neutral
3788,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",5,,,,,,,,neutral
3789,high,55,"NEW VIDEO: Brief intervention: ""Miguel""",https://www.youtube.com/watch?v=7nevSz5-dhc,reducing drug use,13,client,00:01:32,"Syringes? Uh, sometimes I'll buy them at Walgreens. Most times I'll just get them from the needle exchange.",6,,,,,,,,neutral
